Duration,AvgDuration,PBS,AvgPBS,TBS,PBR,AvgPBR,TBR,Missed_Bytes,Packets_Sent,Packets_Received,SRPR,class,Transport_Protocol_1,Transport_Protocol_2
0.49,0.213333333,0,0.0,48,0,0.0,40,0,1,1,1.0,0,True,False
0.99,0.218568665,48,48.01844964,76,96,234.3900461,124,0,1,1,1.0,1,False,True
0.38,0.218568665,47,48.01844964,75,98,234.3900461,126,0,1,1,1.0,1,False,True
28.43,11.28666667,100,54.16666667,212,309,107.5,421,0,4,4,1.0,0,False,True
2.47,9.19,0,33.5,80,0,598.0,0,0,2,0,0.0,0,True,False
0.44,1.094215686,64,65.32254902,272,897,2577.671569,1101,0,5,5,1.0,0,True,False
0.04,0.725262759,39,86.91753748,67,55,189.2577616,83,0,1,1,1.0,0,False,True
0.63,0.8076,73,82.92,281,322,321.0,530,0,5,5,1.0,0,True,False
3.01,2.562857143,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
21.71,25.28666667,6,6.0,90,50,58.33333333,106,0,3,2,0.666666667,0,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
11.19,29.76,50,75.0,106,0,0.0,0,0,2,0,0.0,0,False,True
0.01,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.0,0.012398725,34,38.84084292,62,114,141.052849,0,0,1,0,0.0,1,False,True
0.0,2.331114313,0,160.9212296,40,0,4695.48511,80,0,1,2,2.0,1,True,False
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
2.91,2.91,0,0.0,100,0,0.0,0,0,2,0,0.0,0,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
11.08,11.03,50,50.0,106,0,0.0,0,0,2,0,0.0,0,False,True
10.99,10.9725,50,50.0,106,0,0.0,0,0,2,0,0.0,0,False,True
0.08,0.218568665,49,48.01844964,77,482,234.3900461,510,0,1,1,1.0,1,False,True
0.48,35.855,27,106.8,83,27,54.65,83,0,2,2,1.0,0,False,True
0.0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0.0,1,False,True
0.0,0.03,0,534.0,88,0,94.0,48,0,2,1,0.5,0,True,False
16.21,5.888125,50,35.9375,106,4,19.875,60,0,2,2,1.0,0,False,True
0.16,0.725262759,42,86.91753748,70,73,189.2577616,101,0,1,1,1.0,0,False,True
0.56,0.218568665,45,48.01844964,73,245,234.3900461,273,0,1,1,1.0,1,False,True
2.98,2.562873563,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
3.0,1.674977503,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
2.94,2.330909091,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.01,0.218568665,63,48.01844964,91,198,234.3900461,226,0,1,1,1.0,1,False,True
22.17,36.07333333,100,102.5714286,212,148,27.80952381,260,0,4,4,1.0,0,False,True
92.47,33.42285714,154,103.1785714,350,202,99.85714286,370,0,7,6,0.857142857,0,False,True
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.09,0.104444444,52,52.0,108,0,0.0,0,0,2,0,0.0,0,False,True
27.58,21.33615385,430,79.0,626,125,41.84615385,349,0,7,8,1.142857143,0,False,True
0.01,0.009987864,45,45.83980583,73,134,140.2451456,162,0,1,1,1.0,0,False,True
0.0,1.674977503,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.07,5.811666667,62,152.8333333,118,108,355.3333333,136,0,2,1,0.5,1,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
2.91,7.901911765,0,272.2647059,80,0,6407.588235,0,0,2,0,0.0,0,True,False
22.77,24.841,81,70.8,249,81,80.2,249,0,6,6,1.0,0,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
2.98,1.853393939,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
2.82,7.180212766,0,880.893617,80,0,47563.14894,0,0,2,0,0.0,0,True,False
0.28,7.516153846,25,42.30769231,53,2,26.38461538,30,0,1,1,1.0,0,False,True
0.0,2.025529412,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0.0,1,False,True
1.92,18.58560606,0,233.2424242,80,0,6066.522727,0,0,2,0,0.0,0,True,False
4.17,0.2640539,58,35.32282745,114,0,243.6849378,0,0,2,0,0.0,0,False,True
57.15,51.95625,150,138.0,318,12,53.625,180,0,6,6,1.0,0,False,True
0.0,1.779454545,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
3.0,2.462196399,0,23.57119476,96,0,13.67954173,0,0,2,0,0.0,1,True,False
0.06,15.10222222,54,46.66666667,166,54,130.0,166,0,4,4,1.0,0,False,True
14.6,7.2375,50,39.58333333,106,4,3.0,60,0,2,2,1.0,0,False,True
0.21,0.333934321,58,61.25563426,266,556,7248.823567,764,0,5,5,1.0,0,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
2.97,1.99,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0.0,1,False,True
0.85,3.016666667,0,206.5,80,0,23083.16667,40,0,2,1,0.5,1,True,False
0.22,14.18302326,361,238.4418605,569,891,19863.34884,1059,0,5,4,0.8,1,True,False
22.32,19.6725,102,77.5,242,449,140.25,589,0,5,5,1.0,0,False,True
3.01,1.636486486,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
2.96,1.490882353,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.0,1.858510638,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
2219.86,1973.838696,9900,8821.565217,0,0,0.0,0,0,0,0,0.0,0,False,True
0.23,0.839704755,62,106.0653595,118,124,392.7018256,152,0,2,1,0.5,1,False,True
0.0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0.0,1,False,True
0.0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0.0,1,False,True
0.03,0.218568665,43,48.01844964,71,120,234.3900461,148,0,1,1,1.0,1,False,True
0.08,0.2640539,27,35.32282745,55,127,243.6849378,155,0,1,1,1.0,0,False,True
20.62,7.65,272,135.4285714,496,312,143.7142857,424,0,8,4,0.5,1,False,True
3.0,1.5025,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.2,0.978,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
12.12,9.198571429,29,38.28571429,113,50,34.42857143,106,0,3,2,0.666666667,0,False,True
1.65,8.4324,102,263.36,270,126,17526.88,254,0,4,3,0.75,1,True,False
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.0,2.03635274,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.39,0.218568665,47,48.01844964,75,145,234.3900461,173,0,1,1,1.0,1,False,True
0.0,5.615984,79,5540.112,159,0,6727.8592,160,0,2,4,2.0,0,True,False
0.21,0.218568665,47,48.01844964,75,114,234.3900461,142,0,1,1,1.0,1,False,True
0.07,0.2640539,29,35.32282745,57,479,243.6849378,507,0,1,1,1.0,0,False,True
0.19,0.2640539,27,35.32282745,55,511,243.6849378,539,0,1,1,1.0,0,False,True
8.04,25.655,2,46.75,30,25,53.0,53,0,1,1,1.0,0,False,True
0.36,4.472957075,82,299.1844197,138,1438,8592.470588,1550,0,2,4,2.0,0,False,True
2.82,2.790571809,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.0,5.363579882,0,256.3313609,168,265,6367.83432,866,0,4,8,2.0,1,True,False
0.0,0.0,0,0.0,60,0,0.0,80,0,1,2,2.0,1,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.03,0.202842975,0,0.0,48,0,0.0,40,0,1,1,1.0,1,True,False
3.01,2.781725516,0,10.25183211,96,0,3.656229181,0,0,2,0,0.0,1,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.0,0.0,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.07,0.218568665,49,48.01844964,77,93,234.3900461,121,0,1,1,1.0,1,False,True
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.91,5.238857143,51,71.82857143,131,0,11574.34286,80,0,2,2,1.0,0,True,False
0.37,0.218568665,50,48.01844964,78,147,234.3900461,175,0,1,1,1.0,1,False,True
0.07,15.70185535,57,358.0078616,137,0,44173.50314,80,0,2,2,1.0,0,True,False
0.0,1.45,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.35,0.355,67,66.5,275,741,838.0,945,0,5,5,1.0,1,True,False
55.31,33.53380952,175,108.3809524,371,286,124.8095238,398,0,7,4,0.571428571,0,False,True
0.21,0.2425,71,72.125,279,1439,5922.0,1643,0,5,5,1.0,0,True,False
0.35,0.839704755,60,106.0653595,116,122,392.7018256,150,0,2,1,0.5,1,False,True
22.05,33.41375,81,99.84375,249,79,61.25,219,0,6,5,0.833333333,0,False,True
0.02,0.186666667,66,78.66666667,122,143,145.3333333,171,0,2,1,0.5,1,False,True
0.0,4.47353566,35,202.6449165,63,236,5777.728376,292,0,1,2,2.0,0,False,True
2.87,5.265,0,67.25,80,0,6873.875,0,0,2,0,0.0,0,True,False
0.0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0.0,1,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
61.08,59.68460478,81,79.05514706,658,403,401.2490809,571,0,12,4,0.333333333,1,True,False
0.03,9.612380952,0,350.0,80,0,8976.52381,40,0,2,1,0.5,0,True,False
0.12,16.91447154,86,205.1300813,166,0,1326.97561,80,0,2,2,1.0,0,True,False
5.03,5.082442105,139,249.7873684,251,776,6848.221053,944,0,4,6,1.5,0,False,True
3.0,2.356666667,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.27,3.122740741,71,54.31111111,279,542,8760.0,750,0,5,5,1.0,0,True,False
0.95,0.453709677,59,64.05645161,267,1250,1136.822581,1458,0,5,5,1.0,0,True,False
1.64,1.8345,90,93.9,298,534,507.3,742,0,5,5,1.0,1,True,False
3.0,1.552970743,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.03,0.202842975,0,0.0,48,0,0.0,40,0,1,1,1.0,1,True,False
0.0,1.490784314,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
2.96,1.491071429,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
22.03,21.54333333,75,101.9166667,159,6,28.83333333,90,0,3,3,1.0,0,False,True
0.0,1.487686567,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.3,0.3,114,114.0,322,564,564.0,772,0,5,5,1.0,1,True,False
1.24,12.924,25,41.2,53,27,38.2,83,0,1,2,2.0,0,False,True
0.0,0.012398725,61,38.84084292,0,106,141.052849,0,0,0,0,0.0,1,False,True
3.0,2.430594059,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
23.2,37.87619048,75,105.5714286,159,6,73.52380952,90,0,3,3,1.0,0,False,True
1.71,3.399287169,71,56.04887984,279,1105,5332.637475,1313,0,5,5,1.0,0,True,False
0.11,0.2640539,29,35.32282745,57,347,243.6849378,375,0,1,1,1.0,0,False,True
0.0,1.93375,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
1.65,1.65,0,0.0,336,0,0.0,128,0,8,3,0.375,1,True,False
4.77,8.64,0,33.5,128,0,16366.0,96,0,3,2,0.666666667,1,True,False
0.0,0.725262759,37,86.91753748,65,69,189.2577616,97,0,1,1,1.0,0,False,True
2.94,2.303333333,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.39,8.879166667,25,41.08333333,53,2,19.5,30,0,1,1,1.0,0,False,True
0.6,0.218568665,48,48.01844964,76,245,234.3900461,273,0,1,1,1.0,1,False,True
0.18,0.218568665,50,48.01844964,78,234,234.3900461,262,0,1,1,1.0,1,False,True
21.93,30.0684375,100,94.8125,212,286,60.0,398,0,4,4,1.0,0,False,True
0.29,0.991940299,67,64.2238806,275,528,1803.574627,736,0,5,5,1.0,1,True,False
0.0,1.478446602,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
3.01,2.03635274,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
53.3,52.445,8,6.0,120,125,112.5,265,0,4,5,1.25,0,False,True
0.0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0.0,1,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.01,0.218568665,61,48.01844964,89,111,234.3900461,139,0,1,1,1.0,1,False,True
2.95,1.659631902,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
1.19,1.11275,106,133.225,314,562,6308.95,766,0,5,5,1.0,0,True,False
0.01,0.218568665,53,48.01844964,81,519,234.3900461,547,0,1,1,1.0,1,False,True
0.14,0.11,0,0.0,52,0,0.0,40,0,1,1,1.0,0,True,False
2.62,2.62,0,0.0,336,0,0.0,128,0,8,3,0.375,1,True,False
3.94,3.94,84,84.0,144,0,0.0,0,0,2,0,0.0,0,False,True
0.08,0.725262759,34,86.91753748,62,50,189.2577616,78,0,1,1,1.0,0,False,True
0.0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0.0,1,False,True
1.15,17.15482759,71,103.2413793,239,359,23091.30172,447,0,4,2,0.5,0,True,False
0.57,1.05,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
2.25,6.385822222,70,334.3392593,126,716,11277.13185,828,0,2,4,2.0,1,False,True
3.0,1.5,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.47,1.355411481,73,92.436188,281,1050,9696.138956,1258,0,5,5,1.0,1,True,False
11.63,24.04875,27,78.75,83,52,103.5,136,0,2,3,1.5,0,False,True
0.5,0.915091743,68,74.37155963,276,305,3624.509174,513,0,5,5,1.0,1,True,False
3.0,2.462196399,0,23.57119476,96,0,13.67954173,0,0,2,0,0.0,1,True,False
0.2,5.268131313,36,302.8333333,64,194,8930.106061,250,0,1,2,2.0,0,False,True
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
23.29,17.14333333,75,64.16666667,159,4,25.16666667,60,0,3,2,0.666666667,0,False,True
0.04,22.26865854,0,308.320122,80,0,558946.753,80,0,2,2,1.0,0,True,False
0.0,1.489473684,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
3.01,3.01,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.28,0.28,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.0,1.48828125,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
3.01,1.505,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
1.45,9.48275641,63,491.4871795,231,469,47194.01923,597,0,4,3,0.75,0,True,False
2.64,2.64,0,0.0,336,0,0.0,128,0,8,3,0.375,1,True,False
0.01,0.218568665,41,48.01844964,69,220,234.3900461,248,0,1,1,1.0,0,False,True
0.11,17.17945591,0,1079.275797,80,0,48387.16135,40,0,2,1,0.5,0,True,False
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.05,6.991,0,1271.65,80,0,21341.3,80,0,2,2,1.0,1,True,False
0.01,0.218568665,41,48.01844964,69,447,234.3900461,475,0,1,1,1.0,1,False,True
13.56,13.3275,50,50.0,106,4,3.0,60,0,2,2,1.0,0,False,True
15.94,17.305,50,45.25,106,2,21.25,30,0,2,1,0.5,0,False,True
0.1,17.17945591,0,1079.275797,80,0,48387.16135,40,0,2,1,0.5,0,True,False
43.83,27.39,100,75.0,212,0,0.0,0,0,4,0,0.0,0,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
23.55,25.61333333,31,29.44444444,143,77,68.66666667,189,0,4,4,1.0,0,False,True
0.3,4.891666667,25,33.66666667,53,2,6.5,30,0,1,1,1.0,0,False,True
0.0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0.0,1,False,True
0.0,0.012398725,34,38.84084292,62,82,141.052849,0,0,1,0,0.0,1,False,True
0.03,0.012398725,49,38.84084292,77,201,141.052849,0,0,1,0,0.0,1,False,True
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
22.2,23.09333333,75,265.0,159,0,68.66666667,0,0,3,0,0.0,0,False,True
0.0,0.839704755,58,106.0653595,114,94,392.7018256,122,0,2,1,0.5,1,False,True
0.02,16.23170732,0,121.0243902,80,0,25172.5122,40,0,2,1,0.5,0,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.02,0.012398725,41,38.84084292,69,260,141.052849,0,0,1,0,0.0,1,False,True
0.0,1.488,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.03,0.202842975,0,0.0,48,0,0.0,40,0,1,1,1.0,1,True,False
0.0,2.144285714,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
22.63,31.88530612,100,101.6122449,212,261,60.85714286,345,0,4,3,0.75,0,False,True
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.0,0.012398725,61,38.84084292,0,106,141.052849,0,0,0,0,0.0,1,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.01,0.01,0,0.0,48,0,0.0,40,0,1,1,1.0,1,True,False
0.5,0.915091743,76,74.37155963,348,486,3624.509174,694,0,6,5,0.833333333,1,True,False
0.03,17.18527778,0,48.77777778,80,0,32160.16667,40,0,2,1,0.5,0,True,False
0.17,5.468717949,83,94.25641026,291,606,2761.884615,814,0,5,5,1.0,0,True,False
0.1,0.2640539,33,35.32282745,61,259,243.6849378,287,0,1,1,1.0,0,False,True
44.13,28.391,100,72.5,212,0,0.0,0,0,4,0,0.0,0,False,True
11.02,11.07666667,50,50.0,106,0,0.0,0,0,2,0,0.0,0,False,True
8.71,9.468333333,27,35.16666667,83,27,25.25,83,0,2,2,1.0,0,False,True
2.25,4.47125,0,183.875,80,0,6456.0,0,0,2,0,0.0,1,True,False
16.63,25.24065972,118,196.5590278,238,926,38785.07639,1006,0,3,2,0.666666667,0,True,False
0.0,1.5,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
4.49,3.765,90,75.0,174,0,0.0,0,0,3,0,0.0,0,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.38,0.725262759,32,86.91753748,60,53,189.2577616,81,0,1,1,1.0,0,False,True
0.0,0.0,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.3,1.125390995,0,95.14218009,40,0,6479.913507,40,0,1,1,1.0,0,True,False
0.04,0.725262759,30,86.91753748,58,300,189.2577616,328,0,1,1,1.0,0,False,True
0.54,0.218568665,45,48.01844964,73,183,234.3900461,211,0,1,1,1.0,1,False,True
2.92,1.323333333,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
8.33,6.57575,58,150.25,218,0,5587.95,120,0,4,3,0.75,1,True,False
3.01,1.674977503,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
3.0,3.001507937,0,0.0,120,0,0.0,0,0,2,0,0.0,1,True,False
0.0,1.5,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.67,0.8076,73,82.92,281,322,321.0,530,0,5,5,1.0,0,True,False
33.34,32.67818182,100,100.1212121,212,8,57.03030303,120,0,4,4,1.0,0,False,True
0.0,0.040793651,0,0.0,60,0,0.0,40,0,1,1,1.0,1,True,False
1.24,1.254444444,83,59.22222222,251,1683,7948.222222,1847,0,4,4,1.0,1,True,False
0.0,2.006829268,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
3.0,3.002164179,0,0.0,120,0,0.0,0,0,2,0,0.0,1,True,False
3.0,1.674977503,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.04,0.725262759,24,86.91753748,52,99,189.2577616,127,0,1,1,1.0,0,False,True
0.06,15.19547368,86,841.2315789,166,0,30425.77895,40,0,2,1,0.5,1,True,False
21.96,25.44333333,79,111.6666667,219,56,76.5,196,0,5,5,1.0,0,False,True
0.11,0.2640539,30,35.32282745,58,507,243.6849378,535,0,1,1,1.0,0,False,True
1.91,18.219,65,318.6333333,273,1565,42570.26667,3233,0,5,5,1.0,1,True,False
11.7,34.51684211,52,108.3157895,136,29,51.68421053,113,0,3,3,1.0,0,False,True
3.01,2.462196399,0,23.57119476,96,0,13.67954173,0,0,2,0,0.0,1,True,False
0.0,4.47353566,68,202.6449165,148,0,5777.728376,160,0,2,4,2.0,0,True,False
6.05,3.381473397,128,4107.40382,240,1584,5895.639836,1808,0,4,8,2.0,0,False,True
0.75,0.218568665,47,48.01844964,75,137,234.3900461,165,0,1,1,1.0,0,False,True
0.17,0.725262759,27,86.91753748,55,158,189.2577616,186,0,1,1,1.0,0,False,True
5.16,2.64,32,24.0,88,1136,852.0,1192,0,2,2,1.0,1,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.0,0.839704755,54,106.0653595,110,345,392.7018256,373,0,2,1,0.5,1,False,True
0.0,1.5,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.32,5.128403869,176,32.81559855,344,0,0.0,88,0,4,2,0.5,1,True,False
0.01,0.218568665,42,48.01844964,70,476,234.3900461,504,0,1,1,1.0,1,False,True
0.43,0.218568665,47,48.01844964,75,385,234.3900461,413,0,1,1,1.0,1,False,True
0.0,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
0.1,0.218568665,49,48.01844964,77,217,234.3900461,245,0,1,1,1.0,0,False,True
0.0,1.5,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.72,7.389701789,69,160.9065606,149,0,6069.379722,80,0,2,2,1.0,0,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
3.0,1.4895,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
22.19,22.19,79,79.0,219,56,56.0,196,0,5,5,1.0,0,False,True
0.37,0.2,684,294.75,892,1289,556.25,1457,0,5,4,0.8,1,True,False
0.01,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
3.0,1.44559633,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0.0,1,False,True
0.0,0.0,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
3.0,1.5,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.21,0.218568665,47,48.01844964,75,139,234.3900461,167,0,1,1,1.0,1,False,True
0.0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0.0,1,False,True
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
3.0,1.5,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
33.08,23.22846154,100,78.84615385,212,8,35.61538462,120,0,4,4,1.0,0,False,True
0.0,1.5,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
2.77,11.2147,0,125.85,80,0,22078.33,0,0,2,0,0.0,0,True,False
0.03,0.218568665,51,48.01844964,79,373,234.3900461,401,0,1,1,1.0,1,False,True
0.03,32.58181818,0,108.7142857,80,0,3539.805195,40,0,2,1,0.5,0,True,False
0.19,6.677333333,25,43.33333333,53,2,87.8,30,0,1,1,1.0,0,False,True
0.01,0.012398725,55,38.84084292,0,100,141.052849,0,0,0,0,0.0,1,False,True
22.2,28.16444444,79,86.88888889,219,56,49.55555556,196,0,5,5,1.0,0,False,True
11.03,11.04,50,50.0,106,0,0.0,0,0,2,0,0.0,0,False,True
12.27,11.33666667,50,50.0,106,0,0.0,0,0,2,0,0.0,0,False,True
0.0,1.5,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.32,0.725262759,32,86.91753748,60,48,189.2577616,76,0,1,1,1.0,0,False,True
0.11,0.218568665,42,48.01844964,70,103,234.3900461,131,0,1,1,1.0,1,False,True
0.04,0.725262759,41,86.91753748,69,57,189.2577616,85,0,1,1,1.0,0,False,True
19.62,15.68083333,52,49.75,136,29,34.75,113,0,3,3,1.0,0,False,True
0.4,0.839704755,58,106.0653595,114,62,392.7018256,90,0,2,1,0.5,1,False,True
0.0,0.0,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
22.49,24.53333333,75,79.16666667,159,0,4.0,0,0,3,0,0.0,0,False,True
0.0,0.012398725,29,38.84084292,57,227,141.052849,0,0,1,0,0.0,1,False,True
2.98,1.655185185,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.0,1.496552288,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
0.14,0.14,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.56,13.21952381,50,263.1507937,130,0,24170.1746,80,0,2,2,1.0,1,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.65,0.218568665,40,48.01844964,68,453,234.3900461,481,0,1,1,1.0,1,False,True
2.96,2.96,0,0.0,96,0,0.0,0,0,2,0,0.0,0,True,False
3.0,1.5,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0.0,1,False,True
0.04,0.725262759,28,86.91753748,56,165,189.2577616,193,0,1,1,1.0,0,False,True
0.12,2.462196399,0,23.57119476,168,0,13.67954173,88,0,4,2,0.5,1,True,False
0.15,0.159373278,0,0.0,96,0,0.0,40,0,2,1,0.5,1,True,False
0.23,0.264347826,689,671.4130435,897,632,617.8369565,840,0,5,5,1.0,1,True,False
2.98,2.781725516,0,10.25183211,96,0,3.656229181,0,0,2,0,0.0,1,True,False
3.0,0.159373278,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
0.0,0.012398725,29,38.84084292,57,101,141.052849,0,0,1,0,0.0,1,False,True
0.04,0.218568665,47,48.01844964,75,385,234.3900461,413,0,1,1,1.0,1,False,True
2.96,1.192,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
28.36,9.307,79,43.7,219,50,17.0,106,0,5,2,0.4,0,False,True
0.13,31.04823529,55,68.37647059,135,0,55466.90588,80,0,2,2,1.0,0,True,False
0.57,0.218568665,43,48.01844964,71,452,234.3900461,480,0,1,1,1.0,1,False,True
4.59,7.035222672,81,204.537112,137,812,7085.446694,924,0,2,4,2.0,1,False,True
3.01,1.505,0,0.0,192,0,0.0,0,0,4,0,0.0,1,True,False
11.32,31.819,50,97.33333333,106,4,52.46666667,60,0,2,2,1.0,0,False,True
0.0,1.281428571,0,0.0,96,0,0.0,0,0,2,0,0.0,1,True,False
